,restaurant,score,sentence,sentiment,polarity,positive,negative,neutral
547,Three Sixty,4,The place has amazing views of the city. The service was decent and the food was pretty good. They have a pretty good selection of local beers which I appreciated as I like to try local beers while I travel. The only downsides were it's a bit pricey and you need to go down a flight of stairs to use the restroom. Maybe there is an elevator option but if there is I missed it.,0.24646464646464647,0.5595959595959594,0,0,1
548,Three Sixty,5,"Super location, fantastic drinks, view about the town",0.3666666666666667,0.7833333333333333,0,0,1
549,Three Sixty,1,"Worst dining experience ever.

We went after a Cardinals game. Asked if the restaurant was still open. Was told yes so paid $20 to go up the elevator. Stopped a waitress when we got to the top. We were told to sit anywhere and a waitress would take our order. Noone stopped at our table. Finally after 15 min I stopped another waiter who said to order at the bar. Got up to the bar, they were chit chatting and finally acknowledged I was there. Find out the kitchen was closed. So the guys taking money lied and the staff was not helpful.

Literally worst restaurant experience. Out $20 dollars and got nothing to eat or drink.",-0.25,0.6875,0,1,1
550,Three Sixty,4,Great city views. Surprisingly fairly priced well made cocktails. Service a bit slow when it gets crowded.,0.39999999999999997,0.6833333333333332,0,0,1
551,Social Bar & Grill Soulard,5,"Big place in Soulard, food is meh.

I got the burger, asked for it plain with cheese. Not sure if the waitress thought I meant with no seasoning but it was extremely plain. No flavor at all.
The fries were good!

My husband got the lamb chops, they were good. I didn’t think the mac and cheese was great but he thought it was fine.

The waitress was attentive and we got seated fast. They also took our plates quickly.

Good place to be social, I wouldn’t come for the food.
Giving 5 stars because it’s not their fault I don’t like the food.",0.28720238095238093,0.5266534391534391,0,0,1
552,Social Bar & Grill Soulard,5,"We unexpectedly visited St Louis and found it hard to choose between several places to eat in soulard. We chose Social because I saw that it was newly remodeled. WHEW where do I start?

The hostess with the mostess 1/20/22 night was so sweet and it felt as if we met before. Beautiful soul and her smile was honest...The 1st person we met laid the blue print for the rest of out time

Maddie was nothing short of phenomenal. She was funny and knowledgeable about the menu. She was attentive and made sure we had everything we could possibly need.

The drinks we PERFECT long Island and Rum punch... let's just say we felt like we had zero cares in the world.

The food:
HOT...FRESHLY MADE...PRESENTATION WAS ON POINT...AND DELICOUS.

SOUTHWESTERN EGGROLLS: Delicious
Social Potato skins you've never tasted any like this.. we're from new orleans. . ..we know food.. these were potato skins filled  hot melty cheese, chicken with a drizzle of sauce. Delicious

Shrimp poboy: typical looking poboy but their special sauce makes this poboy stand out. AWESOMENESS

Smash burger: I couldn't put my finger on it but this burger got my attention as soon as I bit into it. The actual burger patty is seasoned ...My mouth is watering thinking about it now. The brioche bun was greatness.

Buffalo chicken tenders were strips. There's a light crisp to them. ... sauce pops nothing special but very satisfying .

Buffalo chicken wrap this was the only item on didn't taste. My sister said it was very delicious. And large!

We loved this place. After reading reviews of what this place Used to be...I think the face-lift and change of direction is grown and sexy.... its perfect",0.2665800865800866,0.659026875901876,0,0,1
553,Social Bar & Grill Soulard,5,"Ok guys I must say this is a far contrast from the original Social House. The back bar will run neck and neck or surpass a lot of Clayton's top dining spots. The service was great Maddison did her thing and when my sweet potato fries came out saltier than my liking, it was rectified immediately. I'm so excited to see what the dinner experience is here. I will update my review. UPDATE: I have been back a few times since and each time I ordered no salt and it was AMAZING 🤩",0.28611111111111115,0.49722222222222223,0,0,1
554,Social Bar & Grill Soulard,3,"Was greeted warmly and seated quickly. It was around 8:30 and there was plenty of tables or space at the bars. It is a big change from the old look, although some lighting could be adjusted as most areas are quite brightly lit.

My server was there quickly and was quite nice. I ordered a water, a glass of Grand Marnier, and the southwest egg rolls. Water in a tall clean glass, the Grand Marnier...three sides of four of the glass they brought was absolutely sticky and disgusting with lipstick on the rim...I wondered to myself, the bartender picked up the gals and did not notice? The server picked up this glass and did not notice? I kindly pointed it out and received a new glass (clean).

The egg rolls were quite good.

I then ordered another grand Marnier, and the Shrimp Po boy. The po boy was bland, but still decent. The fries were potato flavored salt licks, soggy, limp, saturated with sodium.

I then paid and re-sat at one of the two bars. The lights under the bar top are overly bright.
Everywhere you try to look at a tv to see a game(or whatnot) there are pillars, ceiling, the bar itself blocking your view from most areas. The bartender was friendly, and overly sharing about things.

I'm not sure if I will be back.
Cons
-dirty glasses/ inattentive
-lighting brighter than needed
- food seems hit or miss( no signature dish)

Pros
- very nice staff
- timing of plate arrival
-food presentation

In the end it's a bit of a posh bar acting as a posh restaurant...it lives up to neither.",0.2613787878787879,0.6481144781144782,0,0,1
555,Social Bar & Grill Soulard,5,"Great place to watch sports, drink and eat. The staff was friendly and service was speedy.",0.5875,0.625,1,0,1
556,Social Bar & Grill Soulard,5,This place is gorgeous. Great renovation giving it a high end feel. The stuffed mushrooms are a must.,0.5533333333333333,0.73,1,0,1
557,Social Bar & Grill Soulard,2,"I had a rather negative experience with the staff recently. I came with a decently large group, and we expected longer wait times. As the second table to order food, we expected to eat shortly after the 1st table. After 45 min when everyone was finishing eating and paying their bills, we were asked if we wanted our checks. We told the staff that we didn't get our food and their response was that our appetizers take longer to cook. Rather than telling us they forgot to place our order, they lied and tried to play it off. After another 15 min our group had paid their bills and mostly left. We flagged a staff member down to tell them to forget it and just charge us for the drinks. Shortly after the manager came out and tried to convince us to wait and it's almost ready. We had to affirm that we are refusing the food to the bartender, waitress, and manager. After making it clear, the manager backed down.
Food looked tasty, but can't say for sure- 3stars
Staff was fine and friendly even before the incident, but how they handled the situation was all wrong-0 stars.",0.062177579365079366,0.3642857142857142,0,0,1
